Complex_id;Complex_name;subunits__UniProt_IDs
2710;LRP-1-Alpha-2-M-annexin VI complex;P01023,P08133,Q07954
2711;Amyloid beta protein oligomer;P05067
2714;Ubiquitin E3 ligase CHEK1	 CUL1;O14757,Q13616
2715;Ubiquitin E3 ligase CSN1	 CSN8	 HRT1	 SKP1	 SKP2	 CUL1	 CUL2	 CUL3;Q99627,Q13616,Q13617,Q13618,Q13098,P62877,P63208,Q13309
2716;Elongator core complex;Q6IA86,Q9H9T3,O95163
2717;Ubiquitin E3 ligase TRIM25	 DDX58;O95786,Q14258
2718;MAD2-CDC20 complex;Q12834,Q13257
2719;Casein kinase II-HMG1 complex;P68400,P19784,P67870,P09429
2720;Casein kinase II complex;P68400,P19784,P67870
2721;HCF-1 complex;Q9UBL3,P51610,Q13547,Q92769,P34932,P11021,P11142,O15294,Q09028,Q16576,O75446,O15047,Q96ST3,O75182,P08047,Q9H7L9,P61964,P07900,P08238
2722;Ubiquitin E3 ligase DDB1	 CUL4A	 RBX1;Q13619,Q16531,P62877
2723;ATM-NBS1 complex;Q13315,O60934
2724;Ubiquitin E3 ligase NFKBIA	 BTRC	 CUL1	 SKP1A;Q9Y297,Q13616,P25963,P63208
2725;Ubiquitin E3 ligase NFKBIA	 FBXW11	 CUL1	 SKP1A;Q13616,Q9UKB1,P25963,P63208
2726;PXN-ITGB5-PTK2 complex;P18084,Q05397,P49023
2727;SRC-3 complex;O15111,Q92793,O14920,Q9Y6K9,Q15596,Q9Y6Q9,P10155
2728;SRC-1 complex;Q92793,Q15788,Q15596,P10155
2730;Set1B complex;Q9UBL3,Q8ND76,Q15291,Q9UPS6,P61964,Q6UXN9
2731;Set1A complex;Q9UBL3,Q8ND76,Q15291,O15047,P61964,Q6UXN9
2734;APH1A-PSEN1-NCSTN complex;Q96BI3,Q92542,P49768
2735;APH1A-PSEN2-NCSTN complex;Q96BI3,Q92542,P49810
2736;TAJ-NgR1-LINGO-1 signaling complex;Q96FE5,Q9BZR6,Q9NS68
2738;BLM complex II;P54132,Q9H9A7,P27694,P15927,P35244,Q13472
2739;FA complex Fanconi anemia complex;P54132,O15360,Q8NB91,Q00597,Q9HB96,Q9NPI8,O15287,Q9NW38,Q9H9A7,P27694,Q13472
2740;MutS-alpha complex;P43246,P52701
2743;TRAF6-MALT1 complex;Q9UDY8,Q9Y4K3
2744;TRAF2-MALT1 complex;Q9UDY8,Q12933
2745;Ubiquitin ligase complex TRAF6	 TAB2	 MALT1	 UEV1A	 BCL10;O95999,Q9UDY8,Q9NYJ8,Q9Y4K3,Q13404
2748;Ubiquitin-protein ligase UBE2N	 UBE2V2/MMS2;P61088,Q13404
2749;SETDB1-containing HMTase complex;Q6VMQ6,Q15047
2752;CARMA1-BCL10-MALT1 complex;O95999,Q9BXL7,Q9UDY8
2753;FYB-CARMA1-BCL-10-MALT1 complex;O95999,Q9BXL7,O15117,Q9UDY8
2754;JUND-FOSB-SMAD3-SMAD4 complex;P53539,P17535,P84022,Q13485
2755;17S U2 snRNP;Q8IWX8,Q7L014,O43143,O75937,Q9P0W2,P10809,Q7RTV0,Q9UHX1,Q96I25,Q15459,Q15428,Q12874,O75533,Q9Y3B4,Q13435,Q15393,Q15427,Q9BWJ5,Q07955,O75940,P09661,P14678,P08579,P62314,P62316,P62318,P62304,P62306,P62308,O15042,Q12931,Q01081,P26368
2756;Ubiquitin-protein-ligase UBE2N	 UBE2V2/MMS2;P61088,Q15819
2757;SMN complex	 U7 snRNA specific;Q969L4,P83369,P14678,P62318,P62304,P62306,P62308
2758;TRIKA2 protein kinase complex TAK1	 TAB1	 TAB2;Q15750,Q9NYJ8,Q9NZ70
2759;MBD1-MCAF complex;Q6VMQ6,Q9UIS9
2760;SMAD3-SMAD4-FOXO3 complex;O43524,P84022,Q13485
2761;SMAD3-SMAD4-FOXO1 complex;Q12778,P84022,Q13485
2762;SMAD3-SMAD4-FOXO4 complex;P98177,P84022,Q13485
2763;MBD1-Suv39h1-HP1 complex;P45973,Q9UIS9,O43463
2764;PRMT5 complex;O14744
2765;PRMT1 complex;Q99873
2766;TERF2-RAP1 complex;P49959,Q92878,Q15554,Q9NYB0,Q9BSI4,P13010,P12956
2767;RAD50-MRE11-NBN-p200-p350 complex;P49959,O60934,Q92878
2770;ITGA6-ITGB4-CD9 complex;P21926,P23229,P16144
2772;Ubiquitin E3 ligase CRY1	 SKP1A	 CUL1	 FBXL3;Q16526,Q13616,Q9UKT7,P63208
2773;Ubiquitin E3 ligase CRY2	 SKP1A	 CUL1	 FBXL3;Q49AN0,Q13616,Q9UKT7,P63208
2774;MDC1-H2AFX-TP53BP1 complex;P16104,Q14676,Q12888
2775;MDC1-p53BP1-SMC1 complex;Q14676,Q14683,Q12888
2776;RAD50-BRCA1 complex;P38398,Q92878
2783;BARD1-BRCA1-CSTF64 complex;Q99728,P38398,P33240
2786;BRCA1 A complex;Q99728,P38398,Q6UWZ7,Q96RL1
2787;BRCA1 C complex;Q99728,P38398,Q99708,Q96RL1
2788;BRCA1 B complex;O14867,Q99728,P38398
2789;ETS2-ERG complex;P11308,P15036
2790;ETS2-ETS1 complex;P14921,P15036
2791;MCM4-MCM6-MCM7 complex;P33991,Q14566,P33993
2792;MCM2-MCM4-MCM6-MCM7 complex;P49736,P33991,Q14566,P33993
2797;PCNA-CHL12-RFC2-5 complex;Q8WVB6,P12004,P35250,P40938,P35249,P40937
2798;MMP-2-claudin-1 complex;O95832,P08253
2799;RFC complex;P35251,P35250,P40938,P35249,P40937
2801;OCT4-SOX2 DNA-protein complex;Q01860,P48431
2802;OCT1-SOX2 DNA-protein complex;P14859,P48431
2803;PAX6-SOX2 DNA-protein complex;P26367,P48431
2804;CTF18-cohesion-RFC complex;Q8WVB6,Q8WV66,Q9BVC3,P35250,P40938,P35249,P40937
2805;CTF8-DCC1 subcomplex;Q8WV66,Q9BVC3
2806;CTF8-CTF18-DCC1 subcomplex;Q8WVB6,Q8WV66,Q9BVC3
2808;RAD9-RAD1-HUS1-APE1 complex;P27695,O60921,O60671,Q99638
2809;9-1-1 complex;O60921,O60671,Q99638
2810;Rad17-RFC complex;O75943,P35250,P40938,P35249,P40937
2811;BRCA1-cABL complex;P00519,P38398
2812;RPAP1-RPB2-RPB3 complex;P30876,P19387,Q9BWH6
2813;BRCA1-SMAD3 complex;P38398,P84022
2814;BRCA1-HDAC1-HDAC2 complex;P38398,Q13547,Q92769
2815;BRCA1-BARD1-BACH1-DNA damage complex II;O14867,Q99728,P38398,P49959,O60934,Q92878,Q99708,Q92547
2816;ITGAV-ITGB3 complex;P06756,P05106
2817;BRCA1-BARD1-BACH1-DNA damage complex I;O14867,Q99728,P38398,P40692,P52701,Q92547
2818;BRCA1-BARD1-BRCA2-DNA damage complex III;Q99728,P38398,P51587
2819;BRCA1-CtIP-CtBP complex;P38398,Q13363,Q99708
2820;BRCA1-VCP complex;P38398,P55072
2821;hSIR2-p53 complex;Q96EB6,P04637
2822;BRCA1-BARD1-UbcH5c complex;Q99728,P38398,P61077
2823;BRCA1-BARD1-UbcH7c complex;Q99728,P38398,P68036
2824;BRCA1-RAD51 complex;P38398,Q06609
2825;BRCA1-RNA polymerase II complex;P38398,P18074,P19447,Q00403,P29083,P29084,P35269,P13984,P32780,Q13888,Q13889,Q92759,Q13503,P24928,P30876,P19387,O15514,P19388,P61218,P62487,P52434,P36954,P52435,P53803,P62875,P20226
2826;ITGB3-ITGAV-VTN complex;P06756,P05106,P04004
2829;RSmad complex;Q8NFD5,Q92793,Q9Y6Q9,Q15796,P84022,Q13485,P51532,Q92922,Q8TAQ2,Q9UPN9
2830;TIF1gamma-SMAD2-SMAD3 complex;Q15796,P84022,Q9UPN9
2833;SRm160-SRm300 complex;Q8IYB3,Q9UQ35
2834;SMAD4-SMAD2-SMAD3 complex;Q15796,P84022,Q13485
2837;Profilin 1 complex;P63261,Q00610,P11142,P07737,Q9BVA1,P55072
2838;AR coactivator complex;P54105,O14744,Q9BQA1
2839;ATRX-DAXX complex;P46100,Q9UER7
2842;DAXX-Axin-p53-HIPK2 complex;O15169,Q9UER7,Q9H2X6,P04637
2843;ATRX-DAXX complex;P46100,Q9UER7
2844;Axin-p53-HIPK2 complex;O15169,Q9H2X6,P04637
2846;ITGAV-ITGB3-THBS1 complex;P06756,P05106,P07996
2847;ING4 complex ING4	 MYST2	 C1orf149	 PHF15;Q9HAF1,Q9UNL4,O95251,Q9NQC1
2848;ING4 complex ING4	 MYST2	 C1orf149	 PHF16;Q9HAF1,Q9UNL4,O95251,Q92613
2849;ITGAV-ITGB3-NOV complex;P06756,P05106,P48745
2850;ITGA5-ITGB1-FN-1-NOV complex;P02751,P08648,P05556,P48745
2851;ING2 complex;P29374,Q9HCU9,Q5PSV4,Q13547,Q92769,Q9H160,Q09028,Q16576,Q9H0E3,O75446,Q96ST3,Q9H7L9
2852;Brg1-based SWI/SNF chromatin remodeling complex;O96019,Q12824,Q92922,Q8TAQ2
2853;ITGA5-ITGB1-CAL4A3 complex;P39060,P08648,P05556
2856;NuA4/Tip60 HAT complex;O96019,Q9H0E9,Q9NPF5,Q96L91,Q9H2F5,Q92993,Q9NXR8,Q9UBU8,Q9Y265,Q9Y4A5
2857;NuA4/Tip60 HAT complex;O96019,Q9H0E9,Q9HAF1,Q9NPF5,Q96L91,Q9H2F5,Q52LR7,Q92993,Q9NXR8,Q9UBU8,Q9Y265,Q9Y230,Q9Y4A5,O95619
2858;HBO1 complex;Q9HAF1,Q9UNL4,Q8WYH8,O95251,Q9NQC1,Q92613,Q6IE81
2859;ING5 complex;O95696,P55201,Q9ULD4,Q9HAF1,Q8WYH8,O95251,Q92794,Q8WYB5,Q9NQC1,Q92613,Q6IE81
2860;DSIF complex DRB sensitivity-inducing factor complex;P63272,O00267
2861;DSIF complex DRB sensitivity-inducing factor complex;P63272,O00267
2863;Serine-palmitoyltransferase SPT complex;O15269,O15270,Q9NUV7
2872;ITGA2b-ITGB3-CD9-GP1b-CD47 complex;Q08722,P21926,P08514,P05106,P07359,P13224
2873;P-TEFb-7SKRNA-HEXIM1 complex;O60563,P50750,O94992
2875;BRD4-P-TEFb complex;O60885,O60563,P50750
2877;BRD4-P-TEFb complex;O60885,O60563,P50750
2878;P-TEFb-7SKRNA-HEXIM1 complex;O60563,P50750,O94992
2879;CD20-LCK-FYN-p75/80 complex;P06241,P06239,P11836
2880;SCF subcomplex WEE1	 SKP2	 BTRC;Q5W141,Q13309,P30291
2881;Ubiquitin E3 ligase CUL1	 RBX1	 SKP1A;Q13616,P62877,P63208
2882;ITGA5-ITGB3-COL6A3 complex;P12111,P08648,P05106
2884;Respiratory chain complex I early intermediate NDUFAF1 assembly	 mitochondrial;P03886,P56556,Q16795,Q9Y375,O95139,O75489,O75251
2885;ITGAV-ITGB1-SPP1 complex;P06756,P05556,P10451
2886;Respiratory chain complex I incomplete intermediate ND1	 ND2	 ND3	 CIA30 assembly	 mitochondrial;P03886,P03891,P03897,Q9Y375
2890;Notch1-fraction 30 complex;Q92585,P46531,Q06330
2891;Gamma-secretase complex APH1A	 PSEN1	 PSENEN	 NCSTN;Q96BI3,Q92542,P49768,Q9NZ42
2892;BCR-ABL p185 fusion protein-GRB2 complex;Q13745,P62993
2893;BCR-ABL p210 fusion protein-GRB2-SOS1 complex;A1Z199,P62993,Q07889
2895;SHC-GRB2 complex;P62993,P29353
2896;ITGA2b-ITGB3-CD47-FAK complex;Q08722,P08514,P05106,Q05397
2897;RBPJ-NotchIC-Mastermind complex;Q92585,P46531,Q06330
2898;Respiratory chain complex I intermediate I/200kD and III/250kD	 mitochondrial;Q16795,O75306,O75489
2901;Respiratory chain complex I intermediate IV/310kD	 mitochondrial;P03886,Q16795,O75306,O75489
2903;Respiratory chain complex I intermediate V/380kD and VI/480kD	 mitochondrial;P03886,O43678,Q16795,O75306,O75489
2904;Respiratory chain complex I intermediate VII/650kD	 mitochondrial;P03886,O43678,P56556,Q16795,O75306,O75489,O43181,O43920,O75251,P19404
2905;Respiratory chain complex I holoenzyme	 mitochondrial;P03886,O43678,P56556,Q16795,O95139,O75306,O75489,O43181,O43920,O75251,P19404
2906;Respiratory chain complex I intermediate II/230kD	 mitochondrial;O43181,O75251,P19404
2907;RBP-Jkappa-Notch1 complex;P46531,Q06330
2908;RBP-Jkappa-SHARP complex;Q06330,Q96T58
2909;PLC-gamma-2-Syk-LAT-FcR-gamma complex;P12314,O43561,P16885,P43405
2910;PLC-gamma-2-Lyn-FcR-gamma complex;P12314,P07948,P16885
2911;SMRT-SKIP-CBF1 complex;Q9Y618,Q06330,Q13573
2912;PLC-gamma-2-SLP-76 complex;Q13094,P16885
2913;PLC-gamma-2-LAT complex;O43561,P16885
2914;Respiratory chain complex I beta subunit mitochondrial;P03905,P03915,O00483,O14561,O75438,O96000,Q9NX14,O95178,O43676,O95168,O43674,O95139,P17568,O95169,Q9Y6M9,O95298
2917;Grb2-Sos complex	 Fc receptor gamma-R1 stimulated;P62993,Q07889
2918;Ku antigen-YY1-alphaMyHC promoter complex;P13010,P12956,P25490
2919;Respiratory chain complex I gamma subunit mitochondrial;P03886,P03891,P03897,P03901,P03923,O15239,O95299,O95167,P56556,P51970,Q16795,O43677,O43920
2920;Respiratory chain complex I lambda subunit mitochondrial;Q86Y39,Q9UI09,Q9P0J0,O43678,Q16718,O95182,P28331,O75306,O75489,O43181,O75380,O75251,O00217,P49821,P19404,P56181
2921;SHARP-CtBP complex;Q13363,P56545,Q96T58
2922;LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex	 C305 activated;P62993,O43561,P27986,P19174,Q07889
2923;SHARP-CtBP1-CtIP complex;Q13363,Q99708,Q96T58
2930;SHARP-CtIP-RBP-Jkappa complex;Q99708,Q06330,Q96T58
2931;SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex;Q13363,Q99708,Q06330,Q96T58
2936;Ecsit complex ECSIT	 MT-CO2	 GAPDH	 TRAF6	 NDUFAF1;Q9BQ95,P04406,P00403,Q9Y375,Q9Y4K3
2937;PTF1-bHLH complex;Q7RTS3,Q99081
2938;Ecsit complex ECSIT	 NDUFS3	 TOM20;Q9BQ95,O75489,Q15388
2939;Ecsit complex ECSIT	 MT-CO2	 NDUFA1	 MT-ND1	 TRAF6	 NDUFAF1;Q9BQ95,P00403,P03886,O15239,Q9Y375,Q9Y4K3
2942;Ecsit complex ECSIT	 NDUFS3	 NDUFAF1;Q9BQ95,Q9Y375,O75489
2943;Respiratory chain complex I incomplete NDUFAF1 assembly	 mitochondrial;P03886,Q9Y375
2944;Notch1-p56lck-PI3K complex;P06239,P46531,P27986
2945;RBP-Jkappa-RING1-KyoT2 complex;Q13642,Q06330,Q06587
2946;YY1-Notch1-RBP-Jkappa complex;P46531,Q06330,P25490
2947;YY1-Notch1 complex;P46531,P25490
2948;Respiratory chain complex I incomplete intermediate	 mitochondrial;O95299,Q16795,O95169,P28331,O75306,O43181,O75380,O75251,P49821,P19404,P56181
2955;LCK-SLP76-PLC-gamma-1-LAT complex	 pervanadate-activated;O43561,P06239,Q13094,P19174
2956;PLC-gamma-1-LAT-c-CBL complex	 OKT3 stimulated;P22681,O43561,P19174
2957;LAT-GRB2 complex	 Fyn-mLckKA or Syk kinase activated;P62993,O43561
2958;SMAD1-CBP complex;Q92793,Q15797
2960;SLP-76-PLC-gamma-1-ITK complex	 alpha-TCR stimulated;Q08881,Q13094,P19174
2961;SLP-76-PLC-gamma-1-VAV complex	 alpha-TCR stimulated;Q13094,P19174,P15498
2962;CRK-BCAR1-DOCK1 complex;P56945,P46108,Q14185
2963;ITK-SLP-76 complex	 anti-TCR stimulated;Q08881,Q13094
2966;NuMA-LGN-G-alpha-i-1 complex;P63096,P81274,Q14980
2968;Axin-SMAD3 complex;O15169,P84022
2969;mTORC2 complex mTOR/FRAP1	 LST8	 mAVO3/RICTOR;P42345,Q9BVC4,Q6R327
2970;mTORC1 complex mTOR/FRAP1	 LST8	 RAPTOR;P42345,Q9BVC4,Q8N122
2971;ITGA9-ITGB1-VEGFC complex;Q13797,P05556,P49767
2972;ITGA9-ITGB1-VEGFA complex;Q13797,P05556,P15692
2975;SMAD3-E2F4/5-p107-DP1 complex;Q16254,Q15329,P28749,P84022,Q14186
2985;mTOR-signaling complex;P42345,Q8N122
2989;ITGA9-ITGB1-ADAM8 complex;P78325,Q13797,P05556
2990;mTOR-signaling complex FRAP1/mTOR	 GBL	 RAPTOR;P42345,Q9BVC4,Q8N122
2991;mTOR-signaling complex mTOR/FRAP1	 RAPTOR;P42345,Q8N122
2992;SMAD7-SMURF2 complex;O15105,Q9HAU4
2998;Axin-PP2A A-PP2A C-GSK3-beta-beta-catenin complex;O15169,P35222,P49841,Q15172
3004;APC-Axin-1-beta-catenin complex;P25054,O15169,P35222
3008;60S APC containing complex;P25054,P46940,Q71U36,P68363,Q9BQE3,P23258,Q9NRH3
3009;TFIID complex;P21675,Q15544,Q16514,Q6P1X5,O00268,Q15542,P49848,Q16594,P20226
3010;TFIID subcomplex;Q16514,O00268,Q15542,P49848,Q16594
3015;p27-cyclinE-Cdk2 - Ubiquitin E3 ligase SKP1A	 SKP2	 CUL1	 CKS1B	 RBX1 complex;P24864,P24941,P46527,P61024,Q13616,P62877,P63208,Q13309
3025;TGF-beta receptor II-TGF-beta3 complex;P10600,P37173
3026;TGF-beta receptor II-TGF-beta1 complex;P01137,P37173
3027;TGF-beta receptor II-TGF-beta receptor I-TGF-beta1 complex;P01137,P36897,P37173
3028;TGF-beta receptor II-TGF-beta receptor I-TGF-beta3 complex;P10600,P36897,P37173
3032;RNA-induced silencing complex	 RISC;Q9UPY3,Q9UKV8,P08238,Q15633
3033;PAC3-PAC4 complex;Q9BT73,Q5JS54
3034;PAC1-PAC2 complex;O95456,Q969U7
3035;LAT2-ITGB1 complex;P05556,Q9UHI5
3036;Ubiquitin E3 ligase SKP1A	 SKP2	 CUL1	 CKS1B	 RBX1;P61024,Q13616,P62877,P63208,Q13309
3038;SMAD2-SMAD4-FAST1 complex;O75593,Q15796,Q13485
3039;SMAD2-FAST1 complex;O75593,Q15796
3040;Multisynthetase complex;P14868,O43324,P07814,P41252,Q13155,Q15046,Q9P2J5,P56192,P47897,P54136,Q12904
3041;TGF-beta-receptor type II homodimer complex;P37173
3042;TGF-beta-receptor II-TGF-beta1 complex;P01137,P37173
3043;BMP2-BRIA complex;P12643,P12644,P36894
3044;SKI-NCOR1-SIN3A-HDAC1 complex;Q13547,O75376,Q96ST3,P12755
3045;hs4 enhancer complex faster migrating complex;P19838,P14859,P09086,Q04206,P25490
3046;hs4 enhancer complex slow migrating complex;Q01201,P25490
3048;mSin3A complex;Q13547,Q92769,Q09028,Q16576,Q96ST3
3051;MAD-MAX complex;P61244,Q05195
3052;MYC-MAX complex;P61244,P01106
3053;mSin3A-HDAC1-HDAC2 complex;Q13547,Q92769,Q96ST3
3054;MAD1-mSin3A-HDAC2 complex;Q92769,Q05195,Q96ST3
3055;Nop56p-associated pre-rRNA complex;P62736,P63267,Q8TDN6,Q9NR30,Q08211,Q99848,P68104,P13639,P22087,Q9BVP2,Q92522,P16402,Q99879,P09651,P52272,Q00839,Q9NZI8,Q12905,Q12906,Q9Y383,Q9NX58,Q9BQG0,P55209,P19338,P55769,Q9Y2X3,O00567,Q14978,P06748,Q13610,Q9NW13,P27635,P62906,P62913,P30050,P26373,P40429,P50914,P61313,P18621,Q07020,Q02543,P84098,P46778,P35268,P62829,P62750,P83731,P61254,P61353,P46776,P46779,P47914,P39023,P62888,P62899,P62910,P42766,P18077,Q9Y3U8,P83881,P61513,P62891,P36578,P46777,Q02878,P18124,P62424,P62917,P32969,P05388,P05386,P05387,P62280,P25398,P62277,P62263,P62841,P62244,P62249,P08708,P62269,P15880,P62266,P62847,P62273,P61247,P62753,P62081,P62241,P46781,O76021,Q6P3W7,P05141,P37108,Q96SB4,Q13428,P11387,Q71U36,Q9H4B7,P49411,Q01081,P26368,P67809
3056;Microprocessor complex;Q8WYQ5,Q9NRR4
3057;ITGA10-ITGB1 complex;O75578,P05556
3058;ITGA11-ITGB1 complex;Q9UKX5,P05556
3059;ITGA11-ITGB1-COL1A1 complex;P02452,Q9UKX5,P05556
3060;RNA polymerase II complex RPB1	 RAP74	 CDK8	 CYCC	 SRB7	 BAF190	 BAF47	 chromatin structure modifying;P24863,P49336,P35269,Q13503,P24928,Q12824,P51531,P51532
3061;RNA polymerase II complex CBP	 PCAF	 RPB1	 BAF47	 CYCC	 CDK8	 chromatin structure modifying;P24863,P49336,Q92793,Q92831,P24928,Q12824
3062;RNA polymerase II complex	 incomplete CBP	 RPBI	 PCAF	 BAF47	 chromatin structure modifying;Q92793,Q92831,P24928,Q12824
3063;Brg1-associated complex II;O96019,O14497,O14744,P51532,Q12824,Q92922,Q8TAQ2
3064;RNA polymerase II complex	 chromatin structure modifying;P24863,P49336,Q14919,Q00403,P29083,P35269,P32780,Q13503,Q6UW60,P24928,Q12824,Q92922,Q8TAQ2,P20226,P51531,P51532,Q96GM5,Q92925,Q6STE5
3065;RNA polymerase II complex	 chromatin structure modifying;O96019,P24863,P49336,Q13503,Q12824,Q92922,Q8TAQ2,Q969G3,Q96GM5,Q92925,Q6STE5
3066;RNA polymerase II complex	 chromatin structure modifying;P24863,P49336,Q92793,P19447,Q00403,P35269,Q13889,Q13503,Q92831,P24928,P51531,P51532,Q12824
3067;RNA polymerase II complex	 incomplete CDK8 complex	 chromatin structure modifying;P24863,P51946,P49336,P35269,Q13503,Q12824,Q92922,Q8TAQ2
3070;CTF18-cohesion-RFC-POLH complex;Q8WVB6,Q8WV66,Q9BVC3,Q9Y253,P35250,P40938,P35249,P40937
3071;CTLH complex;Q8IUR7,Q7L5Y9,Q9UL63,Q96S59,Q9H871
3075;UTX-MLL2/3 complex;Q9UBL3,Q86XN7,O14686,Q8NEZ4,Q86UW6,Q14686,Q6ZW49,Q15291,Q5H9R7,O15550,P61964,Q9Y2X9
3078;DGCR8-NCL complex;Q8WYQ5,P19338
3079;DGCR8-ILF3 complex;Q8WYQ5,Q12906
3080;ILF3-XPO5 complex;Q12906,Q9HAV4
3081;Microprocessor complex;Q8WYQ5,Q9NRR4
3082;DGCR8 multiprotein complex;Q92841,P17844,Q8WYQ5,Q08211,P35637,P31943,O43390,Q00839,P11021,Q12906,P19338
3083;Nucleic and chromatin Fanconi complex;O15360,Q00597,Q9HB96,Q9NPI8,O15287
3084;CCND1-CDK4 complex;P24385,P11802
3085;CCND2-CDK4 complex;P30279,P11802
3086;CCND3-CDK4 complex;P30281,P11802
3087;CCND1-CDK6 complex;P24385,Q00534
3088;CCND2-CDK6 complex;P30279,Q00534
3089;CCND3-CDK6 complex;P30281,Q00534
3092;APP-TOMM40 complex;P05067,O96008
3093;APP-TIMM23 complex;P05067,O14925
3096;ITGA6-ITGB4-SHC1-GRB2 complex;P62993,P23229,P16144,P29353
3097;TIMM17-TIMM23 complex;Q99595,O14925
3098;TIM50a-SMN1 complex;Q16637,Q3ZCQ8
3099;TIM50a-coilin complex;P38432,Q3ZCQ8
3102;DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex;P55265,Q08211,Q00341,P78527,P13010,P12956
3103;ITGAV-ITGB3-SLC3A2 complex;P06756,P05106,P08195
3104;ITGB1-NRP1 complex;P05556,O14786
3110;ITGAV-P2RY2-GNA12 complex;Q5PPR5,P06756,P41231
3111;ITGA9-ITGB1-SPP1 complex;Q13797,P05556,P10451
3112;ITGA5-ITGB1-SPP1 complex;P08648,P05556,P10451
3113;MAML1-RBP-Jkappa-Notch1 complex;Q92585,P46531,Q06330
3115;ITGA2B-ITGB3-ICAM4 complex;Q14773,P08514,P05106
3117;ITGB5-ITGAV-VTN complex;P06756,P18084,P04004
3118;SMN1-SIP1-SNRP complex;O14893,Q16637,P14678,P62314,P62316,P62318,P62304
3120;OCT1-OBF1-DNA-TLE1 complex;Q16633,P14859,Q04724
3121;OCT2-TLE4 complex;P09086,Q04727
3122;OCT1-OBF1-DNA complex;Q16633,P14859
3123;TLE2 homodimer complex;Q04725
3124;TLE1-TLE2 complex;Q04724,Q04725
3125;TLE1 homodimer complex;Q04724
3127;TLE-Histone H3 complex;P84243,P68431,Q71DI3,Q04724,Q04725,Q04726,Q04727
3128;Gamma-secretase complex APH1B	 PSEN1	 PSENEN	 NCSTN;Q8WW43,Q92542,P49768,Q9NZ42
3129;STAT6-p100-RHA complex;Q08211,Q7KZF4,P42226
3132;OCT1-OBF1-DNA complex;Q16633,P14859
3133;Phosphatidylinositol 3-kinase PIK3CA	 PIK3R1;P42336,P27986
3135;TLE1 corepressor complex MASH1 promoter-corepressor complex;P34932,P19338,Q15233,P06748,P09874,Q92878,Q04724,Q02880
3137;MASH1 promoter-coactivator complex;Q92793,Q14469,P62805,Q15233,P09874,Q92831,P24928,P12931,P84243,P68431,Q71DI3
3138;POSH-AKT2 complex;P31751,Q7Z6J0
3140;CRLR-RAMP2 complex;Q16602,O60895
3141;CRLR-RAMP3 complex;Q16602,O60896
3142;CAMK2-delta-MASH1 promoter-coactivator complex;Q13557,Q92793,Q14469,Q15233,P09874,Q92831,P24928,P12931
3149;NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex;Q13547,Q9H2X6,Q09028,Q96ST3,Q99801,P78367,Q04724,Q04725,Q04726,Q04727,Q9H808
3150;NK-3-Groucho complex;Q99801,P78367,Q04724,Q04725,Q04726,Q04727,Q9H808
3151;Sulphiredoxin-peroxiredoxin complex;Q06830,Q9BYN0
3153;GNAQ-GEFT-RHOA complex;Q86VW2,P50148,P61586
3154;Notch2N-TM-Notch2N-EC-Delta complex;Q04721,O00548,Q9NYJ7,Q9NR61
3155;Bipartite complex TFC4	 CTNNB1;P35222,Q9NQB0
3156;CBF1-HDAC1-SMRT complex;Q13547,Q9Y618,Q06330
3157;Prolactin PRL - PRL receptor PRLR complex;P01236,P16471
3159;RIAM-profilin complex;Q7Z5R6,P07737
3160;RIAM-VASP complex;Q7Z5R6,P50552
3161;PRL receptor PRLR dimer complex;P16471
3162;TF-FVIIa-FXa-TFPI complex;P00742,P13726,P08709,P10646
3164;HESX1-TLE1 complex;Q9UBX0,Q04724
3166;AXIN-APC-betaCatenin-GSK3B complex;P25054,O15169,P35222,P49841
3167;NCOR-SIN3-HDAC-HESX1 complex;Q13547,Q92769,Q9UBX0,Q9Y618,Q96ST3,O75182
3168;DAXX-AXIN complex;O15169,Q9UER7
3170;Daxx-Axin-p53 complex;O15169,Q9UER7,P04637
3172;NUMB-TP53-MDM2 complex;Q00987,P49757,P04637
3173;CIN85 homotetramer complex;Q96B97
3174;CIN85-BLNK complex;Q8WV28,Q96B97
3175;CIN85-c-CBL complex;P22681,Q96B97
3176;USP1-UAF1 complex;O94782,Q8TAF3
3177;GNA14-p115RhoGEF complex;Q92888,O95837
3181;LMO4-CREB complex;P16220,P61968
3182;FHL2 homodimer complex;Q14192
3183;PDGFRA-SHP-2 complex	 PDGF stimulated;P16234,Q06124
3184;FHL3 homodimer complex;Q13643
3185;ACT homodimer complex;Q5TD97
3186;GRB2-SHP-2 complex	 PDGF stimulated;P62993,Q06124
3187;FHL2-FHL3 complex;Q14192,Q13643
3188;FHL2-ACT complex;Q14192,Q5TD97
3189;FHL2-CREB complex;P16220,Q14192
3190;FHL3-CREB complex;P16220,Q13643
3191;ACT-CREB complex;P16220,Q5TD97
3196;FHL4/STX11-ACT complex;Q5TD97,O75558
3197;SMAD4-SNO-SKI complex;P12755,P12757,Q13485
3198;SMAD2-SKI complex;P12755,Q15796
3199;SMAD3-SKI complex;P12755,P84022
3200;SMAD4-SKI complex;P12755,Q13485
3204;SMAD2-SKI-NCOR complex;O75376,P12755,Q15796
